Region,Year,PIN
Solomon Islands,2000,100
Solomon Islands,1999,100
Solomon Islands,1998,100
Solomon Islands,1997,100
Solomon Islands,1996,100
Solomon Islands,1995,100
Solomon Islands,1994,100
Solomon Islands,1993,100
Solomon Islands,1992,100
Solomon Islands,1991,100
Solomon Islands,1990,100
Solomon Islands,1989,108
Solomon Islands,1988,108
Solomon Islands,1987,105
Solomon Islands,1986,105
Solomon Islands,1985,108
Solomon Islands,1984,105
Solomon Islands,1983,105
Solomon Islands,1982,105
Solomon Islands,1981,103
Solomon Islands,1980,101
Solomon Islands,1979,98
Solomon Islands,1978,96
Solomon Islands,1977,94
Solomon Islands,1976,91
Solomon Islands,1975,89
Solomon Islands,1974,87
Solomon Islands,1973,82
Solomon Islands,1972,82
Solomon Islands,1971,82
Solomon Islands,1970,82
Solomon Islands,1969,82
Solomon Islands,1968,78
Solomon Islands,1967,76
Solomon Islands,1966,70
Solomon Islands,1965,70
Solomon Islands,1964,64
Solomon Islands,1963,64
Solomon Islands,1962,58
Solomon Islands,1961,58
Somalia,2007,109
Somalia,2006,109
Somalia,2005,116
Somalia,2004,111
Somalia,2003,109
Somalia,2002,108
Somalia,2001,108
Somalia,2000,109
Somalia,1999,82
Somalia,1998,82
Somalia,1997,109
Somalia,1996,109
Somalia,1995,109
Somalia,1994,109
Somalia,1993,108
Somalia,1992,69
Somalia,1991,59
Somalia,1990,59
Somalia,1989,59
Somalia,1988,110
Somalia,1987,115
Somalia,1986,77
Somalia,1985,77
Somalia,1984,77
Somalia,1983,77
Somalia,1982,92
Somalia,1981,58
Somalia,1980,76
Somalia,1979,76
Somalia,1978,62
Somalia,1977,62
Somalia,1976,60
Somalia,1975,57
Somalia,1974,26
Somalia,1973,31
Somalia,1972,54
Somalia,1971,82
Somalia,1970,72
Somalia,1969,66
Somalia,1968,66
Somalia,1967,61
Somalia,1966,61
Somalia,1965,61
Somalia,1964,57
Somalia,1963,51
Somalia,1962,81
Somalia,1961,64
South Africa,2007,63
South Africa,2006,63
South Africa,2005,79
South Africa,2004,76
South Africa,2003,85
South Africa,2002,85
South Africa,2001,99
South Africa,2000,92
South Africa,1999,107
South Africa,1998,101
South Africa,1997,90
South Africa,1996,99
South Africa,1995,93
South Africa,1994,100
South Africa,1993,97
South Africa,1992,113
South Africa,1991,141
South Africa,1990,142
South Africa,1989,159
South Africa,1988,151
South Africa,1987,136
South Africa,1986,137
South Africa,1985,147
South Africa,1984,141
South Africa,1983,143
South Africa,1982,143
South Africa,1981,145
South Africa,1980,158
South Africa,1979,159
South Africa,1978,155
South Africa,1977,139
South Africa,1976,123
South Africa,1975,136
South Africa,1974,138
South Africa,1973,124
South Africa,1972,130
South Africa,1971,135
South Africa,1970,160
South Africa,1969,166
South Africa,1968,157
South Africa,1967,141
South Africa,1966,148
South Africa,1965,157
South Africa,1964,143
South Africa,1963,145
South Africa,1962,138
South Africa,1961,141
Spain,2007,64
Spain,2006,67
Spain,2005,98
Spain,2004,92
Spain,2003,88
Spain,2002,92
Spain,2001,93
Spain,2000,91
Spain,1999,114
Spain,1998,106
Spain,1997,104
Spain,1996,89
Spain,1995,62
Spain,1994,66
Spain,1993,59
Spain,1992,76
Spain,1991,83
Spain,1990,81
Spain,1989,78
Spain,1988,91
Spain,1987,71
Spain,1986,75
Spain,1985,71
Spain,1984,64
Spain,1983,57
Spain,1982,62
Spain,1981,68
Spain,1980,61
Spain,1979,52
Spain,1978,45
Spain,1977,47
Spain,1976,47
Spain,1975,47
Spain,1974,50
Spain,1973,49
Spain,1972,54
Spain,1971,48
Spain,1970,53
Spain,1969,51
Spain,1968,63
Spain,1967,61
Spain,1966,67
Spain,1965,68
Spain,1964,65
Spain,1963,74
Spain,1962,83
Spain,1961,83
Sri Lanka,2007,107
Sri Lanka,2006,107
Sri Lanka,2005,107
Sri Lanka,2004,103
Sri Lanka,2003,101
Sri Lanka,2002,103
Sri Lanka,2001,99
Sri Lanka,2000,102
Sri Lanka,1999,98
Sri Lanka,1998,98
Sri Lanka,1997,99
Sri Lanka,1996,95
Sri Lanka,1995,91
Sri Lanka,1994,90
Sri Lanka,1993,87
Sri Lanka,1992,71
Sri Lanka,1991,88
Sri Lanka,1990,87
Sri Lanka,1989,80
Sri Lanka,1988,88
Sri Lanka,1987,84
Sri Lanka,1986,86
Sri Lanka,1985,88
Sri Lanka,1984,88
Sri Lanka,1983,81
Sri Lanka,1982,81
Sri Lanka,1981,86
Sri Lanka,1980,84
Sri Lanka,1979,88
Sri Lanka,1978,84
Sri Lanka,1977,85
Sri Lanka,1976,82
Sri Lanka,1975,86
Sri Lanka,1974,81
Sri Lanka,1973,86
Sri Lanka,1972,83
Sri Lanka,1971,86
Sri Lanka,1970,86
Sri Lanka,1969,88
Sri Lanka,1968,88
Sri Lanka,1967,87
Sri Lanka,1966,84
Sri Lanka,1965,83
Sri Lanka,1964,80
Sri Lanka,1963,78
Sri Lanka,1962,75
Sri Lanka,1961,73
Sudan,2007,125
Sudan,2006,128
Sudan,2005,143
Sudan,2004,121
Sudan,2003,107
Sudan,2002,101
Sudan,2001,116
Sudan,2000,92
Sudan,1999,91
Sudan,1998,95
Sudan,1997,108
Sudan,1996,131
Sudan,1995,117
Sudan,1994,88
Sudan,1993,78
Sudan,1992,80
Sudan,1991,106
Sudan,1990,141
Sudan,1989,139
Sudan,1988,105
Sudan,1987,166
Sudan,1986,149
Sudan,1985,201
Sudan,1984,215
Sudan,1983,189
Sudan,1982,156
Sudan,1981,104
Sudan,1980,120
Sudan,1979,122
Sudan,1978,194
Sudan,1977,159
Sudan,1976,115
Sudan,1975,226
Sudan,1974,262
Sudan,1973,187
Sudan,1972,226
Sudan,1971,240
Sudan,1970,222
Sudan,1969,218
Sudan,1968,176
Sudan,1967,181
Sudan,1966,153
Sudan,1965,148
Sudan,1964,100
Sudan,1963,153
Sudan,1962,201
Sudan,1961,115
Suriname,2007,66
Suriname,2006,66
Suriname,2005,66
Suriname,2004,66
Suriname,2003,66
Suriname,2002,66
Suriname,2001,66
Suriname,2000,66
Suriname,1999,166
Suriname,1998,183
Suriname,1997,266
Suriname,1996,550
Suriname,1995,833
Suriname,1994,700
Suriname,1993,833
Suriname,1992,716
Suriname,1991,916
Suriname,1990,766
Suriname,1989,816
Suriname,1988,650
Suriname,1987,600
Suriname,1986,733
Suriname,1985,583
Suriname,1984,666
Suriname,1983,783
Suriname,1982,733
Suriname,1981,883
Suriname,1980,750
Suriname,1979,983
Suriname,1978,866
Suriname,1977,1500
Suriname,1976,1266
Suriname,1975,1466
Suriname,1974,1516
Suriname,1973,1483
Suriname,1972,1633
Suriname,1971,3333
Suriname,1970,3450
Suriname,1969,3883
Suriname,1968,5983
Suriname,1967,7183
Suriname,1966,6283
Suriname,1965,6616
Suriname,1964,6333
Suriname,1963,6300
Suriname,1962,5483
Suriname,1961,5700
Swaziland,2007,52
Swaziland,2006,51
Swaziland,2005,42
Swaziland,2004,35
Swaziland,2003,14
Swaziland,2002,42
Swaziland,2001,65
Swaziland,2000,80
Swaziland,1999,154
Swaziland,1998,123
Swaziland,1997,168
Swaziland,1996,104
Swaziland,1995,47
Swaziland,1994,78
Swaziland,1993,105
Swaziland,1992,61
Swaziland,1991,272
Swaziland,1990,267
Swaziland,1989,221
Swaziland,1988,181
Swaziland,1987,104
Swaziland,1986,137
Swaziland,1985,118
Swaziland,1984,122
Swaziland,1983,65
Swaziland,1982,102
Swaziland,1981,174
Swaziland,1980,165
Swaziland,1979,113
Swaziland,1978,167
Swaziland,1977,111
Swaziland,1976,141
Swaziland,1975,155
Swaziland,1974,131
Swaziland,1973,98
Swaziland,1972,86
Swaziland,1971,78
Swaziland,1970,58
Swaziland,1969,46
Swaziland,1968,59
Swaziland,1967,85
Swaziland,1966,60
Swaziland,1965,45
Swaziland,1964,40
Swaziland,1963,47
Swaziland,1962,36
Swaziland,1961,56
Sweden,2007,62
Sweden,2006,94
Sweden,2005,110
Sweden,2004,81
Sweden,2003,68
Sweden,2002,51
Sweden,2001,42
Sweden,2000,67
Sweden,1999,190
Sweden,1998,68
Sweden,1997,84
Sweden,1996,73
Sweden,1995,51
Sweden,1994,24
Sweden,1993,23
Sweden,1992,22
Sweden,1991,21
Sweden,1990,20
Sweden,1989,19
Sweden,1988,19
Sweden,1987,20
Sweden,1986,21
Sweden,1985,21
Sweden,1984,22
Sweden,1983,22
Sweden,1982,22
Sweden,1981,20
Sweden,1980,19
Sweden,1979,19
Sweden,1978,19
Sweden,1977,20
Sweden,1976,19
Sweden,1975,19
Sweden,1974,19
Sweden,1973,18
Sweden,1972,18
Sweden,1971,18
Sweden,1970,18
Sweden,1969,18
Sweden,1968,17
Sweden,1967,17
Sweden,1966,18
Sweden,1965,38
Sweden,1964,56
Sweden,1963,49
Sweden,1962,52
Sweden,1961,51
Switzerland,2007,187
Switzerland,2006,190
Switzerland,2005,235
Switzerland,2004,239
Switzerland,2003,113
Switzerland,2002,107
Switzerland,2001,104
Switzerland,2000,97
Switzerland,1999,98
Switzerland,1998,121
Switzerland,1997,98
Switzerland,1996,143
Switzerland,1995,133
Switzerland,1994,115
Switzerland,1993,119
Switzerland,1992,113
Switzerland,1991,120
Switzerland,1990,112
Switzerland,1989,126
Switzerland,1988,124
Switzerland,1987,110
Switzerland,1986,135
Switzerland,1985,119
Switzerland,1984,133
Switzerland,1983,130
Switzerland,1982,121
Switzerland,1981,134
Switzerland,1980,108
Switzerland,1979,138
Switzerland,1978,117
Switzerland,1977,100
Switzerland,1976,147
Switzerland,1975,122
Switzerland,1974,135
Switzerland,1973,129
Switzerland,1972,137
Switzerland,1971,131
Switzerland,1970,141
Switzerland,1969,144
Switzerland,1968,137
Switzerland,1967,150
Switzerland,1966,132
Switzerland,1965,117
Switzerland,1964,137
Switzerland,1963,126
Switzerland,1962,133
Switzerland,1961,125
Syrian Arab Republic,2007,110
Syrian Arab Republic,2006,105
Syrian Arab Republic,2005,107
Syrian Arab Republic,2004,104
Syrian Arab Republic,2003,89
Syrian Arab Republic,2002,79
Syrian Arab Republic,2001,102
Syrian Arab Republic,2000,105
Syrian Arab Republic,1999,92
Syrian Arab Republic,1998,98
Syrian Arab Republic,1997,106
Syrian Arab Republic,1996,80
Syrian Arab Republic,1995,69
Syrian Arab Republic,1994,61
Syrian Arab Republic,1993,64
Syrian Arab Republic,1992,82
Syrian Arab Republic,1991,66
Syrian Arab Republic,1990,53
Syrian Arab Republic,1989,52
Syrian Arab Republic,1988,58
Syrian Arab Republic,1987,44
Syrian Arab Republic,1986,52
Syrian Arab Republic,1985,54
Syrian Arab Republic,1984,52
Syrian Arab Republic,1983,61
Syrian Arab Republic,1982,51
Syrian Arab Republic,1981,44
Syrian Arab Republic,1980,39
Syrian Arab Republic,1979,41
Syrian Arab Republic,1978,45
Syrian Arab Republic,1977,45
Syrian Arab Republic,1976,47
Syrian Arab Republic,1975,43
Syrian Arab Republic,1974,46
Syrian Arab Republic,1973,46
Syrian Arab Republic,1972,46
Syrian Arab Republic,1971,45
Syrian Arab Republic,1970,44
Syrian Arab Republic,1969,44
Syrian Arab Republic,1968,44
Syrian Arab Republic,1967,38
Syrian Arab Republic,1966,42
Syrian Arab Republic,1965,53
Syrian Arab Republic,1964,51
Syrian Arab Republic,1963,41
Syrian Arab Republic,1962,42
Syrian Arab Republic,1961,34
Tajikistan,2007,119
Tajikistan,2006,120
Tajikistan,2005,129
Tajikistan,2004,147
Tajikistan,2003,145
Tajikistan,2002,142
Tajikistan,2001,125
Tajikistan,2000,85
Tajikistan,1999,89
Tajikistan,1998,106
Tajikistan,1997,98
Tajikistan,1996,102
Tajikistan,1995,116
Tajikistan,1994,149
Tajikistan,1993,162
Tajikistan,1992,155
"Tanzania, United Republic of",2007,133
"Tanzania, United Republic of",2006,149
"Tanzania, United Republic of",2005,171
"Tanzania, United Republic of",2004,143
"Tanzania, United Republic of",2003,102
"Tanzania, United Republic of",2002,100
"Tanzania, United Republic of",2001,119
"Tanzania, United Republic of",2000,87
"Tanzania, United Republic of",1999,93
"Tanzania, United Republic of",1998,102
"Tanzania, United Republic of",1997,114
"Tanzania, United Republic of",1996,122
"Tanzania, United Republic of",1995,113
"Tanzania, United Republic of",1994,83
"Tanzania, United Republic of",1993,95
"Tanzania, United Republic of",1992,119
"Tanzania, United Republic of",1991,117
"Tanzania, United Republic of",1990,83
"Tanzania, United Republic of",1989,70
"Tanzania, United Republic of",1988,85
"Tanzania, United Republic of",1987,101
"Tanzania, United Republic of",1986,99
"Tanzania, United Republic of",1985,65
"Tanzania, United Republic of",1984,83
"Tanzania, United Republic of",1983,73
"Tanzania, United Republic of",1982,76
"Tanzania, United Republic of",1981,85
"Tanzania, United Republic of",1980,86
"Tanzania, United Republic of",1979,87
"Tanzania, United Republic of",1978,87
"Tanzania, United Republic of",1977,87
"Tanzania, United Republic of",1976,92
"Tanzania, United Republic of",1975,78
"Tanzania, United Republic of",1974,100
"Tanzania, United Republic of",1973,92
"Tanzania, United Republic of",1972,99
"Tanzania, United Republic of",1971,88
"Tanzania, United Republic of",1970,93
"Tanzania, United Republic of",1969,87
"Tanzania, United Republic of",1968,76
"Tanzania, United Republic of",1967,85
"Tanzania, United Republic of",1966,95
"Tanzania, United Republic of",1965,82
"Tanzania, United Republic of",1964,64
"Tanzania, United Republic of",1963,59
"Tanzania, United Republic of",1962,49
"Tanzania, United Republic of",1961,46
Thailand,2007,121
Thailand,2006,122
Thailand,2005,119
Thailand,2004,119
Thailand,2003,114
Thailand,2002,107
Thailand,2001,106
Thailand,2000,100
Thailand,1999,92
Thailand,1998,92
Thailand,1997,94
Thailand,1996,92
Thailand,1995,89
Thailand,1994,86
Thailand,1993,86
Thailand,1992,83
Thailand,1991,74
Thailand,1990,70
Thailand,1989,63
Thailand,1988,57
Thailand,1987,53
Thailand,1986,53
Thailand,1985,49
Thailand,1984,40
Thailand,1983,42
Thailand,1982,40
Thailand,1981,38
Thailand,1980,38
Thailand,1979,38
Thailand,1978,37
Thailand,1977,33
Thailand,1976,28
Thailand,1975,28
Thailand,1974,31
Thailand,1973,30
Thailand,1972,29
Thailand,1971,27
Thailand,1970,30
Thailand,1969,30
Thailand,1968,30
Thailand,1967,29
Thailand,1966,35
Thailand,1965,25
Thailand,1964,19
Thailand,1963,17
Thailand,1962,15
Thailand,1961,17
The former Yugoslav Republic of Macedonia,2007,86
The former Yugoslav Republic of Macedonia,2006,101
The former Yugoslav Republic of Macedonia,2005,110
The former Yugoslav Republic of Macedonia,2004,90
The former Yugoslav Republic of Macedonia,2003,88
The former Yugoslav Republic of Macedonia,2002,89
The former Yugoslav Republic of Macedonia,2001,93
The former Yugoslav Republic of Macedonia,2000,89
The former Yugoslav Republic of Macedonia,1999,116
The former Yugoslav Republic of Macedonia,1998,124
The former Yugoslav Republic of Macedonia,1997,96
The former Yugoslav Republic of Macedonia,1996,66
The former Yugoslav Republic of Macedonia,1995,68
The former Yugoslav Republic of Macedonia,1994,81
The former Yugoslav Republic of Macedonia,1993,99
The former Yugoslav Republic of Macedonia,1992,108
Timor-Leste,2007,107
Timor-Leste,2006,107
Timor-Leste,2005,111
Timor-Leste,2004,111
Timor-Leste,2003,107
Timor-Leste,2002,107
Timor-Leste,2001,108
Timor-Leste,2000,99
Timor-Leste,1999,91
Timor-Leste,1998,84
Timor-Leste,1997,74
Timor-Leste,1996,84
Timor-Leste,1995,76
Timor-Leste,1994,68
Timor-Leste,1993,61
Timor-Leste,1992,59
Timor-Leste,1991,61
Timor-Leste,1990,61
Timor-Leste,1989,61
Timor-Leste,1988,61
Timor-Leste,1987,61
Timor-Leste,1986,61
Timor-Leste,1985,61
Timor-Leste,1984,61
Timor-Leste,1983,61
Timor-Leste,1982,61
Timor-Leste,1981,61
Timor-Leste,1980,61
Timor-Leste,1979,61
Timor-Leste,1978,65
Timor-Leste,1977,65
Timor-Leste,1976,46
Timor-Leste,1975,34
Timor-Leste,1974,36
Timor-Leste,1973,46
Timor-Leste,1972,37
Timor-Leste,1971,47
Timor-Leste,1970,44
Timor-Leste,1969,39
Timor-Leste,1968,8
Timor-Leste,1967,56
Timor-Leste,1966,17
Timor-Leste,1965,23
Timor-Leste,1964,20
Timor-Leste,1963,20
Timor-Leste,1962,18
Timor-Leste,1961,15
Togo,2007,45
Togo,2006,39
Togo,2005,56
Togo,2004,121
Togo,2003,118
Togo,2002,119
Togo,2001,111
Togo,2000,92
Togo,1999,96
Togo,1998,128
Togo,1997,114
Togo,1996,103
Togo,1995,79
Togo,1994,91
Togo,1993,75
Togo,1992,74
Togo,1991,89
Togo,1990,67
Togo,1989,65
Togo,1988,64
Togo,1987,65
Togo,1986,52
Togo,1985,48
Togo,1984,22
Togo,1983,26
Togo,1982,24
Togo,1981,23
Togo,1980,23
Togo,1979,15
Togo,1978,10
Togo,1977,16
Togo,1976,16
Togo,1975,18
Togo,1974,14
Togo,1973,12
Togo,1972,13
Togo,1971,12
Togo,1970,18
Togo,1969,20
Togo,1968,22
Togo,1967,18
Togo,1966,15
Togo,1965,19
Togo,1964,20
Togo,1963,19
Togo,1962,18
Togo,1961,16
Tonga,2007,120
Tonga,2006,120
Tonga,2005,100
Tonga,2004,100
Tonga,2003,100
Tonga,2002,100
Tonga,2001,100
Tonga,2000,100
Tonga,1999,100
Tonga,1998,100
Tonga,1997,100
Tonga,1996,100
Tonga,1995,93
Tonga,1994,180
Tonga,1993,180
Tonga,1992,166
Tonga,1991,166
Tonga,1990,166
Tonga,1989,153
Tonga,1988,133
Tonga,1987,120
Tonga,1986,106
Tonga,1985,93
Tonga,1984,80
Tonga,1983,66
Tonga,1982,0
Tonga,1981,0
Tonga,1980,0
Tonga,1979,0
Tonga,1978,0
Tonga,1977,0
Tonga,1976,0
Tonga,1975,0
Tonga,1974,0
Tonga,1973,0
Tonga,1972,0
Tonga,1971,0
Tonga,1970,0
Tonga,1969,0
Tonga,1968,0
Tonga,1967,0
Tonga,1966,0
Tonga,1965,0
Tonga,1964,0
Tonga,1963,0
Tonga,1962,0
Tonga,1961,0
Trinidad and Tobago,2007,125
Trinidad and Tobago,2006,125
Trinidad and Tobago,2005,125
Trinidad and Tobago,2004,80
Trinidad and Tobago,2003,150
Trinidad and Tobago,2002,91
Trinidad and Tobago,2001,106
Trinidad and Tobago,2000,118
Trinidad and Tobago,1999,75
Trinidad and Tobago,1998,69
Trinidad and Tobago,1997,185
Trinidad and Tobago,1996,66
Trinidad and Tobago,1995,142
Trinidad and Tobago,1994,170
Trinidad and Tobago,1993,163
Trinidad and Tobago,1992,140
Trinidad and Tobago,1991,175
Trinidad and Tobago,1990,341
Trinidad and Tobago,1989,214
Trinidad and Tobago,1988,119
Trinidad and Tobago,1987,313
Trinidad and Tobago,1986,235
Trinidad and Tobago,1985,352
Trinidad and Tobago,1984,155
Trinidad and Tobago,1983,233
Trinidad and Tobago,1982,300
Trinidad and Tobago,1981,398
Trinidad and Tobago,1980,357
Trinidad and Tobago,1979,435
Trinidad and Tobago,1978,436
Trinidad and Tobago,1977,490
Trinidad and Tobago,1976,472
Trinidad and Tobago,1975,734
Trinidad and Tobago,1974,415
Trinidad and Tobago,1973,544
Trinidad and Tobago,1972,608
Trinidad and Tobago,1971,689
Trinidad and Tobago,1970,448
Trinidad and Tobago,1969,583
Trinidad and Tobago,1968,794
Trinidad and Tobago,1967,531
Trinidad and Tobago,1966,483
Trinidad and Tobago,1965,677
Trinidad and Tobago,1964,674
Trinidad and Tobago,1963,588
Trinidad and Tobago,1962,628
Trinidad and Tobago,1961,468
Tunisia,2007,95
Tunisia,2006,106
Tunisia,2005,99
Tunisia,2004,90
Tunisia,2003,90
Tunisia,2002,97
Tunisia,2001,99
Tunisia,2000,102
Tunisia,1999,97
Tunisia,1998,105
Tunisia,1997,101
Tunisia,1996,102
Tunisia,1995,109
Tunisia,1994,105
Tunisia,1993,121
Tunisia,1992,129
Tunisia,1991,142
Tunisia,1990,147
Tunisia,1989,132
Tunisia,1988,127
Tunisia,1987,128
Tunisia,1986,119
Tunisia,1985,115
Tunisia,1984,103
Tunisia,1983,111
Tunisia,1982,112
Tunisia,1981,115
Tunisia,1980,100
Tunisia,1979,100
Tunisia,1978,106
Tunisia,1977,103
Tunisia,1976,101
Tunisia,1975,76
Tunisia,1974,65
Tunisia,1973,57
Tunisia,1972,52
Tunisia,1971,52
Tunisia,1970,61
Tunisia,1969,54
Tunisia,1968,67
Tunisia,1967,69
Tunisia,1966,58
Tunisia,1965,47
Tunisia,1964,41
Tunisia,1963,35
Tunisia,1962,37
Tunisia,1961,40
Turkey,2007,98
Turkey,2006,102
Turkey,2005,98
Turkey,2004,102
Turkey,2003,96
Turkey,2002,103
Turkey,2001,97
Turkey,2000,100
Turkey,1999,101
Turkey,1998,107
Turkey,1997,105
Turkey,1996,95
Turkey,1995,97
Turkey,1994,81
Turkey,1993,92
Turkey,1992,91
Turkey,1991,82
Turkey,1990,94
Turkey,1989,89
Turkey,1988,88
Turkey,1987,76
Turkey,1986,72
Turkey,1985,73
Turkey,1984,76
Turkey,1983,76
Turkey,1982,70
Turkey,1981,65
Turkey,1980,74
Turkey,1979,71
Turkey,1978,76
Turkey,1977,79
Turkey,1976,77
Turkey,1975,66
Turkey,1974,75
Turkey,1973,63
Turkey,1972,69
Turkey,1971,66
Turkey,1970,55
Turkey,1969,54
Turkey,1968,57
Turkey,1967,56
Turkey,1966,53
Turkey,1965,45
Turkey,1964,51
Turkey,1963,40
Turkey,1962,35
Turkey,1961,34
Turkmenistan,2007,110
Turkmenistan,2006,84
Turkmenistan,2005,117
Turkmenistan,2004,117
Turkmenistan,2003,86
Turkmenistan,2002,84
Turkmenistan,2001,127
Turkmenistan,2000,85
Turkmenistan,1999,86
Turkmenistan,1998,60
Turkmenistan,1997,70
Turkmenistan,1996,51
Turkmenistan,1995,133
Turkmenistan,1994,134
Turkmenistan,1993,140
Turkmenistan,1992,135
Uganda,2007,105
Uganda,2006,90
Uganda,2005,99
Uganda,2004,109
Uganda,2003,99
Uganda,2002,121
Uganda,2001,99
Uganda,2000,86
Uganda,1999,113
Uganda,1998,92
Uganda,1997,91
Uganda,1996,113
Uganda,1995,74
Uganda,1994,80
Uganda,1993,61
Uganda,1992,47
Uganda,1991,59
Uganda,1990,49
Uganda,1989,60
Uganda,1988,54
Uganda,1987,58
Uganda,1986,58
Uganda,1985,58
Uganda,1984,57
Uganda,1983,55
Uganda,1982,55
Uganda,1981,34
Uganda,1980,46
Uganda,1979,37
Uganda,1978,55
Uganda,1977,65
Uganda,1976,66
Uganda,1975,92
Uganda,1974,103
Uganda,1973,125
Uganda,1972,115
Uganda,1971,110
Uganda,1970,124
Uganda,1969,132
Uganda,1968,88
Uganda,1967,105
Uganda,1966,102
Uganda,1965,100
Uganda,1964,100
Uganda,1963,92
Uganda,1962,63
Uganda,1961,76
Ukraine,2007,62
Ukraine,2006,136
Ukraine,2005,113
Ukraine,2004,111
Ukraine,2003,96
Ukraine,2002,90
Ukraine,2001,99
Ukraine,2000,97
Ukraine,1999,103
Ukraine,1998,111
Ukraine,1997,131
Ukraine,1996,191
Ukraine,1995,357
Ukraine,1994,430
Ukraine,1993,557
Ukraine,1992,700
United Arab Emirates,2007,129
United Arab Emirates,2006,114
United Arab Emirates,2005,92
United Arab Emirates,2004,92
United Arab Emirates,2003,97
United Arab Emirates,2002,179
United Arab Emirates,2001,96
United Arab Emirates,2000,100
United Arab Emirates,1999,103
United Arab Emirates,1998,81
United Arab Emirates,1997,92
United Arab Emirates,1996,93
United Arab Emirates,1995,84
United Arab Emirates,1994,90
United Arab Emirates,1993,91
United Arab Emirates,1992,93
United Arab Emirates,1991,120
United Arab Emirates,1990,127
United Arab Emirates,1989,107
United Arab Emirates,1988,81
United Arab Emirates,1987,83
United Arab Emirates,1986,91
United Arab Emirates,1985,102
United Arab Emirates,1984,147
United Arab Emirates,1983,350
United Arab Emirates,1982,210
United Arab Emirates,1981,333
United Arab Emirates,1980,212
United Arab Emirates,1979,219
United Arab Emirates,1978,244
United Arab Emirates,1977,204
United Arab Emirates,1976,228
United Arab Emirates,1975,243
United Arab Emirates,1974,258
United Arab Emirates,1973,273
United Arab Emirates,1972,304
United Arab Emirates,1971,380
United Arab Emirates,1970,304
United Arab Emirates,1969,273
United Arab Emirates,1968,228
United Arab Emirates,1967,152
United Arab Emirates,1966,152
United Arab Emirates,1965,0
United Arab Emirates,1964,0
United Arab Emirates,1963,0
United Arab Emirates,1962,0
United Arab Emirates,1961,0
United Kingdom,2007,83
United Kingdom,2006,84
United Kingdom,2005,94
United Kingdom,2004,86
United Kingdom,2003,86
United Kingdom,2002,81
United Kingdom,2001,80
United Kingdom,2000,90
United Kingdom,1999,128
United Kingdom,1998,111
United Kingdom,1997,101
United Kingdom,1996,97
United Kingdom,1995,98
United Kingdom,1994,102
United Kingdom,1993,115
United Kingdom,1992,120
United Kingdom,1991,115
United Kingdom,1990,101
United Kingdom,1989,97
United Kingdom,1988,72
United Kingdom,1987,64
United Kingdom,1986,61
United Kingdom,1985,59
United Kingdom,1984,55
United Kingdom,1983,55
United Kingdom,1982,51
United Kingdom,1981,51
United Kingdom,1980,53
United Kingdom,1979,49
United Kingdom,1978,50
United Kingdom,1977,46
United Kingdom,1976,48
United Kingdom,1975,50
United Kingdom,1974,50
United Kingdom,1973,49
United Kingdom,1972,48
United Kingdom,1971,48
United Kingdom,1970,47
United Kingdom,1969,48
United Kingdom,1968,55
United Kingdom,1967,59
United Kingdom,1966,61
United Kingdom,1965,60
United Kingdom,1964,58
United Kingdom,1963,58
United Kingdom,1962,60
United Kingdom,1961,61
United States,2007,100
United States,2006,107
United States,2005,121
United States,2004,120
United States,2003,96
United States,2002,92
United States,2001,108
United States,2000,94
United States,1999,96
United States,1998,84
United States,1997,110
United States,1996,107
United States,1995,100
United States,1994,112
United States,1993,96
United States,1992,98
United States,1991,104
United States,1990,93
United States,1989,74
United States,1988,89
United States,1987,85
United States,1986,61
United States,1985,82
United States,1984,83
United States,1983,55
United States,1982,82
United States,1981,99
United States,1980,75
United States,1979,89
United States,1978,77
United States,1977,92
United States,1976,77
United States,1975,67
United States,1974,80
United States,1973,84
United States,1972,88
United States,1971,73
United States,1970,75
United States,1969,73
United States,1968,76
United States,1967,62
United States,1966,72
United States,1965,98
United States,1964,102
United States,1963,105
United States,1962,103
United States,1961,97
Uruguay,2007,80
Uruguay,2006,81
Uruguay,2005,74
Uruguay,2004,66
Uruguay,2003,62
Uruguay,2002,69
Uruguay,2001,98
Uruguay,2000,98
Uruguay,1999,103
Uruguay,1998,127
Uruguay,1997,138
Uruguay,1996,128
Uruguay,1995,137
Uruguay,1994,150
Uruguay,1993,147
Uruguay,1992,142
Uruguay,1991,157
Uruguay,1990,156
Uruguay,1989,139
Uruguay,1988,148
Uruguay,1987,154
Uruguay,1986,145
Uruguay,1985,120
Uruguay,1984,137
Uruguay,1983,137
Uruguay,1982,126
Uruguay,1981,128
Uruguay,1980,122
Uruguay,1979,111
Uruguay,1978,106
Uruguay,1977,114
Uruguay,1976,114
Uruguay,1975,109
Uruguay,1974,106
Uruguay,1973,104
Uruguay,1972,106
Uruguay,1971,144
Uruguay,1970,150
Uruguay,1969,146
Uruguay,1968,143
Uruguay,1967,140
Uruguay,1966,147
Uruguay,1965,136
Uruguay,1964,149
Uruguay,1963,156
Uruguay,1962,157
Uruguay,1961,153
Uzbekistan,2007,112
Uzbekistan,2006,116
Uzbekistan,2005,122
Uzbekistan,2004,113
Uzbekistan,2003,94
Uzbekistan,2002,100
Uzbekistan,2001,101
Uzbekistan,2000,97
Uzbekistan,1999,101
Uzbekistan,1998,114
Uzbekistan,1997,107
Uzbekistan,1996,106
Uzbekistan,1995,123
Uzbekistan,1994,123
Uzbekistan,1993,129
